       13	2022-03-26 08:52:35	1	0	1	0
       13	2022-03-26 08:52:36	1	0	1	0
        8	2022-03-26 08:52:39	1	0	1	0
        3	2022-03-26 08:56:25	1	0	1	0
        3	2022-03-26 08:56:26	1	0	1	0
        7	2022-03-26 08:59:35	1	0	1	0
       11	2022-03-26 09:05:32	1	0	1	0
       10	2022-03-26 09:05:36	1	0	1	0
        6	2022-03-26 09:10:22	1	0	1	0
        2	2022-03-26 09:14:15	1	0	1	0
        9	2022-03-26 09:15:54	1	0	1	0
        9	2022-03-26 13:25:47	1	0	1	0
        3	2022-03-26 13:25:50	1	0	1	0
       14	2022-03-28 08:21:58	1	0	1	0
       16	2022-03-28 08:22:37	1	0	1	0
        7	2022-03-28 08:32:12	1	0	1	0
        3	2022-03-28 08:52:37	1	0	1	0
       12	2022-03-28 08:53:11	1	0	1	0
        1	2022-03-28 08:55:13	1	0	1	0
       10	2022-03-28 08:59:42	1	0	1	0
        2	2022-03-28 09:07:17	1	0	1	0
       13	2022-03-28 09:15:27	1	0	1	0
        9	2022-03-28 09:17:06	1	0	1	0
        8	2022-03-28 13:33:59	1	0	1	0
        8	2022-03-28 17:59:44	1	0	1	0
        7	2022-03-28 18:30:30	1	0	1	0
        3	2022-03-28 18:45:08	1	0	1	0
       14	2022-03-29 08:06:18	1	0	1	0
       16	2022-03-29 08:06:32	1	0	1	0
        7	2022-03-29 08:36:53	1	0	1	0
        8	2022-03-29 08:36:56	1	0	1	0
       10	2022-03-29 08:41:55	1	0	1	0
       12	2022-03-29 08:42:18	1	0	1	0
        3	2022-03-29 08:57:01	1	0	1	0
        3	2022-03-29 09:03:33	1	0	1	0
        2	2022-03-29 09:04:18	1	0	1	0
        9	2022-03-29 09:10:25	1	0	1	0
        1	2022-03-29 14:06:08	1	0	1	0
        1	2022-03-29 17:34:11	1	0	1	0
       12	2022-03-30 08:10:16	1	0	1	0
       14	2022-03-30 08:10:42	1	0	1	0
        8	2022-03-30 08:38:03	1	0	1	0
        7	2022-03-30 08:51:50	1	0	1	0
       10	2022-03-30 08:55:41	1	0	1	0
        3	2022-03-30 08:58:07	1	0	1	0
        2	2022-03-30 09:00:56	1	0	1	0
       13	2022-03-30 09:01:34	1	0	1	0
        9	2022-03-30 09:09:16	1	0	1	0
        1	2022-03-30 13:48:16	1	0	1	0
        3	2022-03-30 19:03:32	1	0	1	0
        1	2022-03-30 19:49:58	1	0	1	0
       14	2022-03-31 08:03:17	1	0	1	0
       12	2022-03-31 08:36:22	1	0	1	0
       12	2022-03-31 08:36:23	1	0	1	0
        8	2022-03-31 08:46:04	1	0	1	0
       10	2022-03-31 08:46:30	1	0	1	0
        7	2022-03-31 08:51:14	1	0	1	0
        3	2022-03-31 08:53:46	1	0	1	0
        2	2022-03-31 08:56:08	1	0	1	0
        1	2022-03-31 08:56:45	1	0	1	0
        9	2022-03-31 08:59:03	1	0	1	0
       13	2022-03-31 09:04:13	1	0	1	0
        3	2022-03-31 18:02:24	1	0	1	0
        1	2022-03-31 18:50:08	1	0	1	0
        7	2022-03-31 19:18:20	1	0	1	0
       14	2022-04-01 08:20:03	1	0	1	0
        8	2022-04-01 08:20:24	1	0	1	0
        3	2022-04-01 08:35:30	1	0	1	0
        1	2022-04-01 08:43:33	1	0	1	0
       13	2022-04-01 08:52:05	1	0	1	0
       13	2022-04-01 08:52:06	1	0	1	0
       12	2022-04-01 08:56:01	1	0	1	0
        2	2022-04-01 08:59:49	1	0	1	0
        9	2022-04-01 09:16:52	1	0	1	0
       10	2022-04-01 18:09:20	1	0	1	0
        1	2022-04-01 18:49:17	1	0	1	0
        1	2022-04-02 08:33:49	1	0	1	0
        3	2022-04-02 08:46:33	1	0	1	0
       13	2022-04-02 09:02:12	1	0	1	0
        7	2022-04-02 09:04:26	1	0	1	0
       10	2022-04-02 09:06:11	1	0	1	0
        2	2022-04-02 09:09:52	1	0	1	0
        8	2022-04-02 09:12:32	1	0	1	0
       14	2022-04-04 07:57:14	1	0	1	0
        7	2022-04-04 08:29:06	1	0	1	0
       12	2022-04-04 08:40:04	1	0	1	0
        2	2022-04-04 08:47:14	1	0	1	0
        3	2022-04-04 08:55:36	1	0	1	0
       13	2022-04-04 09:14:55	1	0	1	0
       10	2022-04-04 09:29:21	1	0	1	0
        1	2022-04-04 09:32:36	1	0	1	0
        7	2022-04-04 18:23:52	1	0	1	0
        3	2022-04-05 11:15:19	1	0	1	0
        2	2022-04-05 11:17:47	1	0	1	0
        3	2022-04-05 12:50:36	1	0	1	0
       14	2022-04-06 08:00:41	1	0	1	0
       16	2022-04-06 08:01:19	1	0	1	0
        8	2022-04-06 08:18:40	1	0	1	0
        7	2022-04-06 08:32:55	1	0	1	0
       12	2022-04-06 08:33:04	1	0	1	0
        6	2022-04-06 08:33:10	1	0	1	0
        9	2022-04-06 08:33:24	1	0	1	0
        3	2022-04-06 08:45:31	1	0	1	0
        2	2022-04-06 08:50:32	1	0	1	0
       13	2022-04-06 09:03:19	1	0	1	0
        1	2022-04-06 14:07:39	1	0	1	0
        1	2022-04-06 18:05:19	1	0	1	0
        6	2022-04-06 18:05:26	1	0	1	0
        6	2022-04-06 18:05:31	1	0	1	0
        3	2022-04-06 18:12:51	1	0	1	0
        7	2022-04-06 18:13:34	1	0	1	0
       14	2022-04-07 08:18:26	1	0	1	0
        8	2022-04-07 08:26:50	1	0	1	0
        3	2022-04-07 08:45:51	1	0	1	0
        7	2022-04-07 08:46:03	1	0	1	0
       10	2022-04-07 08:46:08	1	0	1	0
       12	2022-04-07 08:47:36	1	0	1	0
       13	2022-04-07 08:53:30	1	0	1	0
       16	2022-04-07 08:54:16	1	0	1	0
        1	2022-04-07 08:54:20	1	0	1	0
        6	2022-04-07 09:08:29	1	0	1	0
        2	2022-04-07 09:13:24	1	0	1	0
        9	2022-04-07 09:24:34	1	0	1	0
       14	2022-04-08 08:01:07	1	0	1	0
        8	2022-04-08 08:22:33	1	0	1	0
       16	2022-04-08 08:25:53	1	0	1	0
        7	2022-04-08 08:44:01	1	0	1	0
       12	2022-04-08 08:49:13	1	0	1	0
        2	2022-04-08 08:49:36	1	0	1	0
        1	2022-04-08 08:51:01	1	0	1	0
        3	2022-04-08 08:58:46	1	0	1	0
        6	2022-04-08 09:00:51	1	0	1	0
        9	2022-04-08 09:09:56	1	0	1	0
       13	2022-04-08 09:13:29	1	0	1	0
        3	2022-04-08 09:13:46	1	0	1	0
        8	2022-04-08 17:20:25	1	0	1	0
        6	2022-04-08 18:05:22	1	0	1	0
       14	2022-04-09 07:55:26	1	0	1	0
        1	2022-04-09 08:30:52	1	0	1	0
       12	2022-04-09 08:47:42	1	0	1	0
        8	2022-04-09 09:05:11	1	0	1	0
        7	2022-04-09 09:12:01	1	0	1	0
        9	2022-04-09 09:12:08	1	0	1	0
        2	2022-04-09 09:12:40	1	0	1	0
       13	2022-04-09 09:13:21	1	0	1	0
       16	2022-04-09 09:15:28	1	0	1	0
        6	2022-04-09 09:19:47	1	0	1	0
        8	2022-04-09 13:58:27	1	0	1	0
       14	2022-04-11 08:10:56	1	0	1	0
        7	2022-04-11 08:44:37	1	0	1	0
       13	2022-04-11 08:48:24	1	0	1	0
       10	2022-04-11 08:48:43	1	0	1	0
        3	2022-04-11 08:55:05	1	0	1	0
       12	2022-04-11 08:58:47	1	0	1	0
        2	2022-04-11 09:03:29	1	0	1	0
        1	2022-04-11 09:08:33	1	0	1	0
        6	2022-04-11 09:10:24	1	0	1	0
        9	2022-04-11 09:17:23	1	0	1	0
        6	2022-04-11 18:10:41	1	0	1	0
        1	2022-04-11 18:11:51	1	0	1	0
        7	2022-04-11 18:20:46	1	0	1	0
       14	2022-04-12 08:07:11	1	0	1	0
        8	2022-04-12 08:15:03	1	0	1	0
        3	2022-04-12 08:20:33	1	0	1	0
       10	2022-04-12 08:31:59	1	0	1	0
       12	2022-04-12 08:39:04	1	0	1	0
        7	2022-04-12 08:43:40	1	0	1	0
        6	2022-04-12 08:47:05	1	0	1	0
        2	2022-04-12 08:57:17	1	0	1	0
        9	2022-04-12 09:07:41	1	0	1	0
        6	2022-04-12 18:14:57	1	0	1	0
        7	2022-04-12 19:24:01	1	0	1	0
       14	2022-04-13 08:22:40	1	0	1	0
        8	2022-04-13 08:33:25	1	0	1	0
       12	2022-04-13 08:34:15	1	0	1	0
        7	2022-04-13 08:42:52	1	0	1	0
        2	2022-04-13 08:58:40	1	0	1	0
        6	2022-04-13 09:01:06	1	0	1	0
        3	2022-04-13 09:01:10	1	0	1	0
        9	2022-04-13 09:13:02	1	0	1	0
       13	2022-04-13 09:17:31	1	0	1	0
        1	2022-04-13 14:23:20	1	0	1	0
        7	2022-04-13 18:43:05	1	0	1	0
       14	2022-04-14 08:19:13	1	0	1	0
       12	2022-04-14 08:22:56	1	0	1	0
        1	2022-04-14 08:29:08	1	0	1	0
        8	2022-04-14 08:46:41	1	0	1	0
        2	2022-04-14 08:55:10	1	0	1	0
       10	2022-04-14 08:55:23	1	0	1	0
        7	2022-04-14 09:07:58	1	0	1	0
        9	2022-04-14 09:09:26	1	0	1	0
       13	2022-04-14 09:14:08	1	0	1	0
        3	2022-04-14 10:06:46	1	0	1	0
        3	2022-04-14 10:06:47	1	0	1	0
        7	2022-04-14 13:26:30	1	0	1	0
        6	2022-04-14 13:55:55	1	0	1	0
       14	2022-04-18 08:16:27	1	0	1	0
        7	2022-04-18 08:47:58	1	0	1	0
        1	2022-04-18 08:55:18	1	0	1	0
        6	2022-04-18 08:57:43	1	0	1	0
        3	2022-04-18 09:00:34	1	0	1	0
        2	2022-04-18 09:02:24	1	0	1	0
       12	2022-04-18 09:05:05	1	0	1	0
       10	2022-04-18 09:08:09	1	0	1	0
        9	2022-04-18 09:25:23	1	0	1	0
        8	2022-04-18 13:43:20	1	0	1	0
        8	2022-04-18 13:43:22	1	0	1	0
       10	2022-04-18 17:59:30	1	0	1	0
       14	2022-04-19 08:18:50	1	0	1	0
        7	2022-04-19 08:32:15	1	0	1	0
        8	2022-04-19 08:33:57	1	0	1	0
       10	2022-04-19 08:42:20	1	0	1	0
        2	2022-04-19 08:52:43	1	0	1	0
        6	2022-04-19 08:55:05	1	0	1	0
        9	2022-04-19 09:01:02	1	0	1	0
        9	2022-04-19 09:01:04	1	0	1	0
        3	2022-04-19 09:04:57	1	0	1	0
       12	2022-04-19 09:05:01	1	0	1	0
        7	2022-04-19 19:07:11	1	0	1	0
       14	2022-04-20 08:17:25	1	0	1	0
        8	2022-04-20 08:36:53	1	0	1	0
        7	2022-04-20 08:38:15	1	0	1	0
        6	2022-04-20 08:45:43	1	0	1	0
        3	2022-04-20 08:48:57	1	0	1	0
        2	2022-04-20 09:00:11	1	0	1	0
       13	2022-04-20 09:01:46	1	0	1	0
       12	2022-04-20 09:05:18	1	0	1	0
       10	2022-04-20 09:07:53	1	0	1	0
        9	2022-04-20 09:22:47	1	0	1	0
        7	2022-04-20 18:10:28	1	0	1	0
       10	2022-04-20 18:10:36	1	0	1	0
       14	2022-04-21 08:15:06	1	0	1	0
        7	2022-04-21 08:20:49	1	0	1	0
        8	2022-04-21 08:24:59	1	0	1	0
       10	2022-04-21 08:40:29	1	0	1	0
       12	2022-04-21 08:58:37	1	0	1	0
        6	2022-04-21 09:01:07	1	0	1	0
       13	2022-04-21 09:02:49	1	0	1	0
        3	2022-04-21 09:02:53	1	0	1	0
        2	2022-04-21 09:08:41	1	0	1	0
        9	2022-04-21 09:08:46	1	0	1	0
        7	2022-04-21 18:42:14	1	0	1	0
       14	2022-04-22 08:05:08	1	0	1	0
        7	2022-04-22 08:27:42	1	0	1	0
        8	2022-04-22 08:35:07	1	0	1	0
        3	2022-04-22 08:39:02	1	0	1	0
       12	2022-04-22 08:50:54	1	0	1	0
        2	2022-04-22 08:58:21	1	0	1	0
       10	2022-04-22 09:05:38	1	0	1	0
       13	2022-04-22 09:07:59	1	0	1	0
        6	2022-04-22 09:08:18	1	0	1	0
        7	2022-04-22 18:26:26	1	0	1	0
       14	2022-04-23 08:02:09	1	0	1	0
        3	2022-04-23 08:39:29	1	0	1	0
        8	2022-04-23 08:53:05	1	0	1	0
       10	2022-04-23 08:59:04	1	0	1	0
       12	2022-04-23 09:04:40	1	0	1	0
        7	2022-04-23 09:08:41	1	0	1	0
        2	2022-04-23 09:09:42	1	0	1	0
        9	2022-04-23 09:09:49	1	0	1	0
       14	2022-04-25 08:01:43	1	0	1	0
        7	2022-04-25 08:35:50	1	0	1	0
        3	2022-04-25 08:37:07	1	0	1	0
       13	2022-04-25 08:55:59	1	0	1	0
       12	2022-04-25 08:56:05	1	0	1	0
        6	2022-04-25 08:56:35	1	0	1	0
       10	2022-04-25 09:11:52	1	0	1	0
        9	2022-04-25 09:20:30	1	0	1	0
        8	2022-04-25 13:57:46	1	0	1	0
        6	2022-04-25 18:18:31	1	0	1	0
        7	2022-04-25 18:47:05	1	0	1	0
       14	2022-04-26 08:07:54	1	0	1	0
        7	2022-04-26 08:12:32	1	0	1	0
       16	2022-04-26 08:13:42	1	0	1	0
        8	2022-04-26 08:16:01	1	0	1	0
        6	2022-04-26 08:39:08	1	0	1	0
       10	2022-04-26 08:39:16	1	0	1	0
        3	2022-04-26 08:42:08	1	0	1	0
       12	2022-04-26 08:42:50	1	0	1	0
        2	2022-04-26 08:50:32	1	0	1	0
       13	2022-04-26 09:02:27	1	0	1	0
       17	2022-04-26 09:04:47	1	0	0	0
        2	2022-04-26 13:00:59	1	0	1	0
        6	2022-04-26 13:01:22	1	0	1	0
       10	2022-04-26 13:01:55	1	0	1	0
       17	2022-04-26 13:02:15	1	0	0	0
        8	2022-04-26 13:03:27	1	0	1	0
        7	2022-04-26 13:15:20	1	0	1	0
        3	2022-04-26 13:15:30	1	0	1	0
       14	2022-04-26 13:20:58	1	0	1	0
       17	2022-04-26 13:31:06	1	0	0	0
        9	2022-04-26 13:31:56	1	0	1	0
        9	2022-04-26 13:31:57	1	0	1	0
        2	2022-04-26 13:44:30	1	0	1	0
       10	2022-04-26 13:55:00	1	0	1	0
        8	2022-04-26 14:01:09	1	0	1	0
        8	2022-04-26 14:01:10	1	0	1	0
        6	2022-04-26 14:01:18	1	0	1	0
        3	2022-04-26 14:10:05	1	0	1	0
        7	2022-04-26 14:18:01	1	0	1	0
       14	2022-04-26 14:18:07	1	0	1	0
        8	2022-04-26 17:19:08	1	0	1	0
       17	2022-04-26 18:08:02	1	0	0	0
        6	2022-04-26 18:08:16	1	0	1	0
       17	2022-04-27 08:17:19	1	0	0	0
       16	2022-04-27 08:17:31	1	0	1	0
        8	2022-04-27 08:30:45	1	0	1	0
        3	2022-04-27 08:39:09	1	0	1	0
        6	2022-04-27 08:53:41	1	0	1	0
       10	2022-04-27 08:55:02	1	0	1	0
       13	2022-04-27 08:58:50	1	0	1	0
        2	2022-04-27 09:00:26	1	0	1	0
        9	2022-04-27 09:08:48	1	0	1	0
       17	2022-04-27 13:04:56	1	0	0	0
        9	2022-04-27 13:05:01	1	0	1	0
        8	2022-04-27 13:05:10	1	0	1	0
        6	2022-04-27 13:06:21	1	0	1	0
        7	2022-04-27 13:08:22	1	0	1	0
        2	2022-04-27 13:48:15	1	0	1	0
        6	2022-04-27 13:48:20	1	0	1	0
        8	2022-04-27 14:00:57	1	0	1	0
        7	2022-04-27 14:01:23	1	0	1	0
        6	2022-04-27 14:42:58	1	0	1	0
        8	2022-04-27 17:11:37	1	0	1	0
       13	2022-04-27 18:01:54	1	0	1	0
       17	2022-04-27 18:02:02	1	0	0	0
        3	2022-04-27 18:09:32	1	0	1	0
        6	2022-04-27 18:30:02	1	0	1	0
        6	2022-04-27 18:30:10	1	0	1	0
       16	2022-04-27 18:31:12	1	0	1	0
        2	2022-04-27 18:31:19	1	0	1	0
        7	2022-04-27 18:52:20	1	0	1	0
       14	2022-04-28 08:07:19	1	0	1	0
       17	2022-04-28 08:14:19	1	0	0	0
        7	2022-04-28 08:37:56	1	0	1	0
        8	2022-04-28 08:39:20	1	0	1	0
        8	2022-04-28 08:39:22	1	0	1	0
        2	2022-04-28 08:50:50	1	0	1	0
       10	2022-04-28 08:51:06	1	0	1	0
       12	2022-04-28 08:52:00	1	0	1	0
        6	2022-04-28 08:56:23	1	0	1	0
        6	2022-04-28 08:56:24	1	0	1	0
        3	2022-04-28 09:07:04	1	0	1	0
       16	2022-04-28 09:22:59	1	0	1	0
        9	2022-04-28 09:38:55	1	0	1	0
        8	2022-04-28 13:03:25	1	0	1	0
        6	2022-04-28 13:06:37	1	0	1	0
        2	2022-04-28 13:06:45	1	0	1	0
       17	2022-04-28 13:06:54	1	0	0	0
        7	2022-04-28 13:08:37	1	0	1	0
       14	2022-04-28 13:17:21	1	0	1	0
       17	2022-04-28 13:39:09	1	0	0	0
        2	2022-04-28 13:53:02	1	0	1	0
        8	2022-04-28 14:01:28	1	0	1	0
        6	2022-04-28 14:05:05	1	0	1	0
        6	2022-04-28 14:05:06	1	0	1	0
        3	2022-04-28 14:05:26	1	0	1	0
       14	2022-04-28 14:15:13	1	0	1	0
        7	2022-04-28 14:27:02	1	0	1	0
        8	2022-04-28 17:11:37	1	0	1	0
       14	2022-04-29 08:12:57	1	0	1	0
        8	2022-04-29 08:18:14	1	0	1	0
       17	2022-04-29 08:38:21	1	0	0	0
        3	2022-04-29 08:43:33	1	0	1	0
        2	2022-04-29 08:57:19	1	0	1	0
       16	2022-04-29 09:05:45	1	0	1	0
        9	2022-04-29 09:23:25	1	0	1	0
        6	2022-04-29 09:25:09	1	0	1	0
       13	2022-04-29 09:30:39	1	0	1	0
        7	2022-04-29 11:08:19	1	0	1	0
        8	2022-04-29 13:03:14	1	0	1	0
        2	2022-04-29 13:03:28	1	0	1	0
        6	2022-04-29 13:04:51	1	0	1	0
        2	2022-04-29 14:00:30	1	0	1	0
        8	2022-04-29 14:02:27	1	0	1	0
        7	2022-04-29 14:19:32	1	0	1	0
        8	2022-04-29 17:11:30	1	0	1	0
        3	2022-04-29 17:29:55	1	0	1	0
       13	2022-04-29 17:47:38	1	0	1	0
       17	2022-04-29 17:55:18	1	0	0	0
        7	2022-04-29 20:06:10	1	0	1	0
       14	2022-04-30 08:27:19	1	0	1	0
       12	2022-04-30 08:34:13	1	0	1	0
        3	2022-04-30 08:44:28	1	0	1	0
       16	2022-04-30 08:48:40	1	0	1	0
       17	2022-04-30 08:49:57	1	0	0	0
        7	2022-04-30 08:58:33	1	0	1	0
        8	2022-04-30 09:08:35	1	0	1	0
        8	2022-04-30 09:09:10	1	0	1	0
       10	2022-04-30 09:09:28	1	0	1	0
        2	2022-04-30 09:10:51	1	0	1	0
        6	2022-04-30 09:17:55	1	0	1	0
       17	2022-05-02 08:11:29	1	0	0	0
        7	2022-05-02 08:21:30	1	0	1	0
        6	2022-05-02 08:43:43	1	0	1	0
        3	2022-05-02 08:43:47	1	0	1	0
       13	2022-05-02 08:48:44	1	0	1	0
        2	2022-05-02 08:54:45	1	0	1	0
       12	2022-05-02 08:59:21	1	0	1	0
       10	2022-05-02 09:07:18	1	0	1	0
        9	2022-05-02 09:15:24	1	0	1	0
       17	2022-05-02 13:10:49	1	0	0	0
        8	2022-05-02 13:39:30	1	0	1	0
        6	2022-05-02 13:52:38	1	0	1	0
       17	2022-05-02 14:02:59	1	0	0	0
        6	2022-05-02 15:02:44	1	0	1	0
        8	2022-05-02 17:10:26	1	0	1	0
        6	2022-05-02 18:10:52	1	0	1	0
        7	2022-05-02 18:27:09	1	0	1	0
        3	2022-05-02 18:48:47	1	0	1	0
        3	2022-05-02 18:48:48	1	0	1	0
        8	2022-05-03 08:21:15	1	0	1	0
       16	2022-05-03 08:21:28	1	0	1	0
       17	2022-05-03 08:32:10	1	0	0	0
       10	2022-05-03 08:48:38	1	0	1	0
        3	2022-05-03 08:52:05	1	0	1	0
       12	2022-05-03 08:58:25	1	0	1	0
       13	2022-05-03 09:01:54	1	0	1	0
        6	2022-05-03 09:13:19	1	0	1	0
        2	2022-05-03 09:15:36	1	0	1	0
        7	2022-05-03 10:38:53	1	0	1	0
       17	2022-05-03 13:12:54	1	0	0	0
        8	2022-05-03 13:15:57	1	0	1	0
        7	2022-05-03 13:16:12	1	0	1	0
       17	2022-05-03 13:50:16	1	0	0	0
        2	2022-05-03 13:52:20	1	0	1	0
        8	2022-05-03 14:07:28	1	0	1	0
        7	2022-05-03 14:26:18	1	0	1	0
        8	2022-05-03 17:10:26	1	0	1	0
        8	2022-05-03 17:10:28	1	0	1	0
       17	2022-05-03 18:01:59	1	0	0	0
        6	2022-05-03 18:05:56	1	0	1	0
       10	2022-05-03 18:06:04	1	0	1	0
        3	2022-05-03 18:06:29	1	0	1	0
        2	2022-05-03 18:30:14	1	0	1	0
        9	2022-05-03 18:32:36	1	0	1	0
        7	2022-05-03 19:21:14	1	0	1	0
        7	2022-05-04 08:35:37	1	0	1	0
        8	2022-05-04 08:35:43	1	0	1	0
       16	2022-05-04 08:36:53	1	0	1	0
       10	2022-05-04 08:37:00	1	0	1	0
       17	2022-05-04 08:41:59	1	0	0	0
       12	2022-05-04 08:48:43	1	0	1	0
       12	2022-05-04 08:48:44	1	0	1	0
        3	2022-05-04 08:50:18	1	0	1	0
       11	2022-05-04 08:56:56	1	0	1	0
        6	2022-05-04 08:58:16	1	0	1	0
        2	2022-05-04 09:10:17	1	0	1	0
